ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-04-29T17:00:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,181670,ZZ,189.60.247.87,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:7gFY0xf385HM4iF4t43tN3,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:03:36Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,158969,ZZ,189.60.247.87,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:4KLvGldnzUZU4xdELyWBom,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:06:36Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,179772,ZZ,189.60.247.87,Não É Insônia - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:3xWsB2yOzhkdvVg9SywCCQ,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:09:25Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,168274,ZZ,189.60.247.87,Ferida Curada - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:1OzWZZDJMDCSbfaGnnBYUt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:12:45Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,170833,ZZ,189.60.247.87,Long Neck - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:1vMeAKTn5gKVdIg0q7wypQ,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:30:46Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,146790,ZZ,189.60.247.87,Beijo de Autoajuda - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:6x7d6j16cAglCxv4G0DC01,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:32:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,129896,ZZ,189.60.247.87,Me Lasquei Bonito - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:4E30M6JU9a2g2MpLVHGpaF,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-04-29T17:35:46Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,169593,ZZ,189.60.247.87,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:5m5aY6S9ttfIG157xli2Rs,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-04-29T17:38:27Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160543,ZZ,189.60.247.87,Estado Decadente - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:6BEsipBeU6dPLowp7kSN6D,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:41:45Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,198564,ZZ,189.60.247.87,Janelinha - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:3BUQz5w70FNxtdfEt2UM5K,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:45:29Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,193956,ZZ,189.60.247.87,Por Mais Beijos Ao Vivo (Beijos Ao Vivo),Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:5mby4sq94vv5Rq027vSrqZ,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:48:13Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,163814,ZZ,189.60.247.87,Piolho de Buteco - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:2kwRMPGvDsq0obuHCjNOGu,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:49:42Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,88916,ZZ,189.60.247.87,Textão - Ao Vivo,Zé Neto & Cristiano,Por Mais Beijos Ao Vivo,spotify:track:2uhBCMHwS3SATOHIgM2KPF,,,,,,,,trackdone,endplay,False,False,False,,False
2020-04-29T17:51:59Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,136491,ZZ,189.60.247.87,Maliciosamente - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:0pOYW6bpPOaUsbsJbI4ez8,,,,,,,,clickrow,trackdone,False,False,False,,False
2020-04-29T17:54:30Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,150346,ZZ,189.60.247.87,São Longuinho - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:2qVvEMHXpL6vb2PKl9X3LS,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:56:55Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,145072,ZZ,189.60.247.87,Tadim de Mim (feat. Leo Santana) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:5mX7Xi88Am6JdM2B34Z07A,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T17:59:25Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,150361,ZZ,189.60.247.87,No Meu Corpo Cê Não Kicka Mais - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:14qw8YcJSWUFcNU1uefunr,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:01:52Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,146520,ZZ,189.60.247.87,Cão Arrependido (feat. Israel & Rodolffo) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:0ZSKsUuvaFvtrsvYE5zsPm,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:03:07Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,75533,ZZ,189.60.247.87,Totalmente Alteradinha (feat. Maiara & Maraisa) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:5hHbyEZrbxted0VO5SitDi,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-04-29T18:03:43Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,34998,ZZ,189.60.247.87,Briguei Com um Palhaço (feat. Gustavo Mioto) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),spotify:track:7FZBcJqRaAGpplGswHal6S,,,,,,,,fwdbtn,endplay,False,False,False,,False
2020-04-29T18:06:13Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,149379,ZZ,189.60.247.87,My Baby - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:6rPVGoZJshfIXdzPMXUJNL,,,,,,,,clickrow,trackdone,False,False,False,,False
2020-04-29T18:06:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,14843,ZZ,189.60.247.87,Eu Juro - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:64Fem3M5KDMnaqz4fwNQMK,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-04-29T18:10:01Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,212684,ZZ,189.60.247.87,Você Não Vale Nada - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:6beX5t3FrQiJNUp0KLvfBp,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-04-29T18:12:31Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,149511,ZZ,189.60.247.87,Help - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:6H5waeEigaM5k1uaHaeLkR,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:15:11Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160496,ZZ,189.60.247.87,Medalha de Prata - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:2SKcNPi9XS3BzLkcuamNBc,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:18:29Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,197851,ZZ,189.60.247.87,Não Me Toca - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:1xIJrmTkpgaiV6yfVBi87C,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:20:57Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,147647,ZZ,189.60.247.87,Quem É Você - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:7eLgnlsqibOO6q8RYzZI94,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:23:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,179065,ZZ,189.60.247.87,Tiro Certo - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:5MArTXEVyKBwoodjdy04fk,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:26:45Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,168598,ZZ,189.60.247.87,Camisa de Força - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:5U4f7xKKQuTt8itl0ZjyOE,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:29:14Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,149379,ZZ,189.60.247.87,My Baby - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:6rPVGoZJshfIXdzPMXUJNL,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T18:53:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,68389,ZZ,189.60.247.87,Eu Juro - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:64Fem3M5KDMnaqz4fwNQMK,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-04-29T18:54:15Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,16701,ZZ,189.60.247.87,Você Não Vale Nada - Ao Vivo,Zé Felipe,Ao Vivo Em Goiânia,spotify:track:6beX5t3FrQiJNUp0KLvfBp,,,,,,,,fwdbtn,endplay,False,False,False,,False
2020-04-29T18:56:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160541,ZZ,189.60.247.87,Três Corações - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:3IFUyTPMOkdjRRPVhiJyHw,,,,,,,,clickrow,trackdone,False,False,False,,False
2020-04-29T19:00:02Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,184326,ZZ,189.60.247.87,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,Menos É Mais,spotify:track:2jxfsaODfcVQhKMZPuYK2j,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:03:24Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,172089,ZZ,189.60.247.87,Arruma um Cantinho - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6SYOkGo2Vnxa0urCV0qmOt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:06:18Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,173611,ZZ,189.60.247.87,Eu e a Saudade - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6nvyQL1FP00DAlPD3qh4Kl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:09:16Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178904,ZZ,189.60.247.87,Cidade Vizinha - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6pgoGpBkKUvXrrU95j0khl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:11:47Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,150994,ZZ,189.60.247.87,Palmas pro Amor - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6lw9lgDuOQnTuSwAtqTEAt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:14:56Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,188706,ZZ,189.60.247.87,Se Joga na Minha Vida - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:24iYzSeAw7WqIHTmtCa4Hy,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:18:07Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160553,ZZ,189.60.247.87,Vai Que Bebereis - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:4btS3p4qAWhM3fKfZPCQRV,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:20:44Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,157810,ZZ,189.60.247.87,Desbeijar Minha Boca - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:2TwXFIHtvm9Pk9w6Byf2Pe,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:23:34Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,169712,ZZ,189.60.247.87,Garrafas Vazias - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:0KRO9htUNCfnXFeEVWG5Mz,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:26:03Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,148966,ZZ,189.60.247.87,Beijadamente Calculado - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:5OSu3h8wIbZD6OiNuggNt9,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:29:04Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,180872,ZZ,189.60.247.87,Sala de Espera - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:78bFwK3jelrOhSeSx2tskF,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:31:47Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,162675,ZZ,189.60.247.87,Granada - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:7jIneI8a8w14cQB0uV6Vz0,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:34:23Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,156337,ZZ,189.60.247.87,Menos É Mais - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6ATCjWz5DPqqal8y8e21qX,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:37:38Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195326,ZZ,189.60.247.87,Quando Você Vem - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:69mS6hkXiKmnkLyJzr9ia5,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:40:25Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,166608,ZZ,189.60.247.87,Rua Recaída - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:2itADAsRl3duen2Rsr2ZbT,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:43:35Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,102527,ZZ,189.60.247.87,Completa a Frase (Completa Aí) [Ao Vivo],Henrique & Juliano,Menos É Mais,spotify:track:3D6TWUvxbDfpMCQ2TMfC8w,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:46:34Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178464,ZZ,189.60.247.87,Lembrança Boa - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:7G5jshztp383YaijafVaOU,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:49:37Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,180755,ZZ,189.60.247.87,Fim ou Intervalo - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:13MLtCuTkxgiTZSR0nTh1T,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:52:40Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,182469,ZZ,189.60.247.87,Metade da Estrada - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:0AqBKhBt2ciKAnw5kxEZZ5,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:55:20Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160541,ZZ,189.60.247.87,Três Corações - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:3IFUyTPMOkdjRRPVhiJyHw,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T19:58:25Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,184326,ZZ,189.60.247.87,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,Menos É Mais,spotify:track:2jxfsaODfcVQhKMZPuYK2j,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:01:17Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,172089,ZZ,189.60.247.87,Arruma um Cantinho - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6SYOkGo2Vnxa0urCV0qmOt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:04:10Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,173611,ZZ,189.60.247.87,Eu e a Saudade - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6nvyQL1FP00DAlPD3qh4Kl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:07:09Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178904,ZZ,189.60.247.87,Cidade Vizinha - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6pgoGpBkKUvXrrU95j0khl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:09:40Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,150994,ZZ,189.60.247.87,Palmas pro Amor - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6lw9lgDuOQnTuSwAtqTEAt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:12:49Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,188706,ZZ,189.60.247.87,Se Joga na Minha Vida - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:24iYzSeAw7WqIHTmtCa4Hy,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:16:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160553,ZZ,189.60.247.87,Vai Que Bebereis - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:4btS3p4qAWhM3fKfZPCQRV,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:18:37Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,157810,ZZ,189.60.247.87,Desbeijar Minha Boca - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:2TwXFIHtvm9Pk9w6Byf2Pe,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:21:28Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,169712,ZZ,189.60.247.87,Garrafas Vazias - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:0KRO9htUNCfnXFeEVWG5Mz,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:23:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,148966,ZZ,189.60.247.87,Beijadamente Calculado - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:5OSu3h8wIbZD6OiNuggNt9,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:26:59Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,180872,ZZ,189.60.247.87,Sala de Espera - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:78bFwK3jelrOhSeSx2tskF,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:30:11Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,162675,ZZ,189.60.247.87,Granada - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:7jIneI8a8w14cQB0uV6Vz0,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:32:48Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,156337,ZZ,189.60.247.87,Menos É Mais - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6ATCjWz5DPqqal8y8e21qX,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:36:03Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,195326,ZZ,189.60.247.87,Quando Você Vem - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:69mS6hkXiKmnkLyJzr9ia5,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:38:50Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,166608,ZZ,189.60.247.87,Rua Recaída - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:2itADAsRl3duen2Rsr2ZbT,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:42:00Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,190137,ZZ,189.60.247.87,Completa a Frase (Completa Aí) [Ao Vivo],Henrique & Juliano,Menos É Mais,spotify:track:3D6TWUvxbDfpMCQ2TMfC8w,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:44:58Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178464,ZZ,189.60.247.87,Lembrança Boa - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:7G5jshztp383YaijafVaOU,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:47:59Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,180755,ZZ,189.60.247.87,Fim ou Intervalo - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:13MLtCuTkxgiTZSR0nTh1T,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:51:02Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,182469,ZZ,189.60.247.87,Metade da Estrada - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:0AqBKhBt2ciKAnw5kxEZZ5,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:53:42Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,160541,ZZ,189.60.247.87,Três Corações - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:3IFUyTPMOkdjRRPVhiJyHw,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:56:47Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,184326,ZZ,189.60.247.87,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,Menos É Mais,spotify:track:2jxfsaODfcVQhKMZPuYK2j,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T20:59:39Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,172089,ZZ,189.60.247.87,Arruma um Cantinho - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6SYOkGo2Vnxa0urCV0qmOt,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T21:02:32Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,173611,ZZ,189.60.247.87,Eu e a Saudade - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6nvyQL1FP00DAlPD3qh4Kl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T21:05:31Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,178904,ZZ,189.60.247.87,Cidade Vizinha - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6pgoGpBkKUvXrrU95j0khl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-04-29T21:08:02Z,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,150994,ZZ,189.60.247.87,Palmas pro Amor - Ao Vivo,Henrique & Juliano,Menos É Mais,spotify:track:6lw9lgDuOQnTuSwAtqTEAt,,,,,,,,trackdone,trackdone,False,False,False,,False
