"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"15.02.2023","5,130","5,120","5,185","5,060","45,99M","1,58%"
"14.02.2023","5,050","5,155","5,190","5,030","47,33M","-1,94%"
"13.02.2023","5,150","5,030","5,170","5,000","27,20M","4,67%"
"10.02.2023","4,920","4,870","4,960","4,824","44,75M","1,03%"
"09.02.2023","4,870","4,990","5,020","4,865","41,25M","-4,32%"
"08.02.2023","5,090","4,950","5,100","4,940","46,98M","8,99%"
"07.02.2023","4,670","4,780","4,800","4,642","29,47M","-4,11%"
"06.02.2023","4,870","4,775","4,885","4,722","34,62M","0,00%"
"03.02.2023","4,870","4,910","4,950","4,850","33,11M","-2,21%"
"02.02.2023","4,980","5,065","5,078","4,960","41,79M","1,43%"
"01.02.2023","4,910","4,950","4,970","4,825","35,51M","-1,41%"
"31.01.2023","4,980","4,960","5,010","4,950","14,92M","3,11%"
"30.01.2023","4,830","4,820","4,840","4,770","20,79M","-0,41%"
"27.01.2023","4,850","4,900","4,930","4,830","23,19M","-2,81%"
"26.01.2023","4,990","5,010","5,020","4,940","21,39M","-0,60%"
"25.01.2023","5,020","4,890","5,050","4,860","25,27M","2,24%"
"24.01.2023","4,910","4,950","4,970","4,880","26,92M","1,03%"
"23.01.2023","4,860","4,880","4,990","4,830","44,98M","-2,02%"
"20.01.2023","4,960","4,975","5,050","4,960","29,76M","-2,75%"
"19.01.2023","5,100","5,020","5,120","4,955","28,76M","-0,20%"
"18.01.2023","5,110","5,180","5,210","5,060","31,91M","0,20%"
"17.01.2023","5,100","4,990","5,110","4,960","19,89M","1,39%"
"13.01.2023","5,030","4,990","5,050","4,960","18,87M","-0,59%"
"12.01.2023","5,060","5,010","5,140","4,920","42,85M","-0,20%"
"11.01.2023","5,070","5,015","5,080","4,960","27,26M","2,01%"
"10.01.2023","4,970","4,870","4,970","4,845","28,03M","3,11%"
"09.01.2023","4,820","4,705","4,840","4,680","22,13M","0,84%"
"06.01.2023","4,780","4,700","4,800","4,655","31,24M","3,91%"
"05.01.2023","4,600","4,440","4,620","4,430","31,02M","5,26%"
"04.01.2023","4,370","4,400","4,420","4,330","47,44M","0,69%"
"03.01.2023","4,340","4,480","4,530","4,320","31,47M","-7,86%"
"30.12.2022","4,710","4,680","4,760","4,680","10,56M","-0,21%"
"29.12.2022","4,720","4,830","4,840","4,695","17,66M","-0,63%"
"28.12.2022","4,750","4,670","4,780","4,670","16,26M","3,49%"
"27.12.2022","4,590","4,600","4,645","4,560","20,04M","-5,75%"
"23.12.2022","4,870","4,910","4,940","4,835","17,68M","2,10%"
"22.12.2022","4,770","4,780","4,830","4,690","22,17M","0,21%"
"21.12.2022","4,760","4,710","4,790","4,690","35,82M","0,85%"
"20.12.2022","4,720","4,750","4,790","4,680","28,25M","3,06%"
"19.12.2022","4,580","4,500","4,590","4,460","24,43M","3,39%"
"16.12.2022","4,430","4,420","4,490","4,395","38,94M","1,61%"
"15.12.2022","4,360","4,400","4,470","4,340","33,30M","0,00%"
"14.12.2022","4,360","4,300","4,430","4,210","62,05M","0,69%"
"13.12.2022","4,330","4,540","4,555","4,330","58,20M","-4,63%"
"12.12.2022","4,540","4,480","4,540","4,425","58,80M","-0,87%"
"09.12.2022","4,580","4,655","4,660","4,580","21,12M","-3,17%"
"08.12.2022","4,730","4,900","4,930","4,730","43,83M","-4,25%"
"07.12.2022","4,940","4,950","5,020","4,920","46,38M","0,00%"
"06.12.2022","4,940","4,850","4,950","4,835","42,31M","2,92%"
"05.12.2022","4,800","4,910","4,945","4,780","58,00M","-4,76%"
"02.12.2022","5,040","5,030","5,095","4,950","53,24M","1,41%"
"01.12.2022","4,970","4,980","5,005","4,920","50,13M","-0,20%"
"30.11.2022","4,980","4,840","4,990","4,810","45,81M","3,53%"
"29.11.2022","4,810","4,810","4,900","4,794","32,09M","1,48%"
"28.11.2022","4,740","4,780","4,840","4,710","32,03M","-2,47%"
"25.11.2022","4,860","4,900","4,920","4,813","22,10M","0,62%"
"23.11.2022","4,830","4,800","4,860","4,770","48,43M","-0,62%"
"22.11.2022","4,860","4,990","5,020","4,830","94,13M","-2,61%"
"21.11.2022","4,990","5,030","5,045","4,870","62,19M","1,01%"
"18.11.2022","4,940","4,970","5,000","4,880","73,92M","2,07%"
"17.11.2022","4,840","4,725","4,860","4,710","69,78M","0,00%"
"16.11.2022","4,840","4,955","4,990","4,800","56,76M","-3,20%"
"15.11.2022","5,000","5,025","5,040","4,940","24,45M","1,01%"
"14.11.2022","4,950","5,005","5,020","4,910","57,85M","-0,40%"
"11.11.2022","4,970","5,020","5,155","4,945","66,89M","-1,58%"
"10.11.2022","5,050","5,090","5,127","4,990","69,51M","-5,96%"
"09.11.2022","5,370","5,570","5,590","5,340","71,71M","-6,12%"
"08.11.2022","5,720","5,660","5,750","5,630","53,31M","0,35%"
"07.11.2022","5,700","5,900","5,940","5,662","48,10M","-4,52%"
"04.11.2022","5,970","6,040","6,065","5,940","50,38M","1,36%"
"03.11.2022","5,890","5,700","5,910","5,700","33,34M","2,97%"
"02.11.2022","5,720","5,870","5,900","5,720","22,29M","-3,54%"
"01.11.2022","5,930","5,860","6,000","5,760","64,53M","1,89%"
"31.10.2022","5,820","5,520","5,840","5,510","77,16M","5,43%"
"28.10.2022","5,520","5,420","5,550","5,410","48,50M","0,36%"
"27.10.2022","5,500","5,430","5,610","5,420","54,32M","3,19%"
"26.10.2022","5,330","5,430","5,485","5,330","51,06M","-3,09%"
"25.10.2022","5,500","5,510","5,610","5,490","36,51M","-1,08%"
"24.10.2022","5,560","5,740","5,760","5,515","69,27M","-7,18%"
"21.10.2022","5,990","5,690","6,040","5,690","63,18M","4,72%"
"20.10.2022","5,720","5,700","5,760","5,685","56,01M","2,51%"
"19.10.2022","5,580","5,540","5,610","5,525","28,95M","0,00%"
"18.10.2022","5,580","5,530","5,590","5,470","39,82M","2,95%"
"17.10.2022","5,420","5,430","5,497","5,415","30,91M","1,50%"
"14.10.2022","5,340","5,440","5,490","5,320","37,71M","-0,93%"
"13.10.2022","5,390","5,320","5,510","5,315","49,34M","1,13%"
"12.10.2022","5,330","5,460","5,460","5,300","22,80M","-2,02%"
"11.10.2022","5,440","5,530","5,575","5,420","41,01M","-1,63%"
"10.10.2022","5,530","5,570","5,640","5,520","33,62M","-0,54%"
"07.10.2022","5,560","5,570","5,580","5,470","40,22M","-0,36%"
"06.10.2022","5,580","5,700","5,735","5,560","40,97M","-2,79%"
"05.10.2022","5,740","5,650","5,760","5,645","37,64M","0,17%"
"04.10.2022","5,730","5,750","5,780","5,654","48,89M","0,00%"
"03.10.2022","5,730","5,460","5,740","5,400","61,07M","10,83%"
"30.09.2022","5,170","5,140","5,220","5,095","40,63M","-0,58%"
"29.09.2022","5,200","5,100","5,205","5,020","60,64M","1,76%"
"28.09.2022","5,110","5,085","5,210","5,060","62,51M","-0,20%"
"27.09.2022","5,120","5,140","5,195","5,065","56,28M","-0,39%"
"26.09.2022","5,140","5,195","5,250","5,060","54,99M","-4,28%"
"23.09.2022","5,370","5,430","5,450","5,300","56,46M","-4,11%"
"22.09.2022","5,600","5,490","5,635","5,420","46,34M","3,70%"
"21.09.2022","5,400","5,470","5,550","5,400","49,17M","-1,46%"
"20.09.2022","5,480","5,340","5,540","5,320","49,64M","3,20%"
"19.09.2022","5,310","5,010","5,340","4,990","33,54M","5,15%"
"16.09.2022","5,050","5,000","5,070","4,970","36,96M","-0,59%"
"15.09.2022","5,080","5,110","5,170","5,050","23,63M","-0,97%"
