Município;Ano
Simão Pereira (MG);3060
Simonésia (MG);20339
Sobrália (MG);5175
Soledade de Minas (MG);5733
Tabuleiro (MG);4098
Taiobeiras (MG);34392
Taparuba (MG);3492
Tapira (MG);4212
Tapiraí (MG);1707
Taquaraçu de Minas (MG);4368
Tarumirim (MG);15072
Teixeiras (MG);12634
Teófilo Otoni (MG);142571
Timóteo (MG);84087
Tiradentes (MG);8008
Tiros (MG);8172
Tocantins (MG);16574
Tocos do Moji (MG);3899
Toledo (MG);7541
Tombos (MG);8699
Três Corações (MG);78079
Três Marias (MG);29927
Três Pontas (MG);57086
Tumiritinga (MG);5973
Tupaciguara (MG);26482
Turmalina (MG);20650
Turvolândia (MG);5078
Ubá (MG);107222
Ubaí (MG);11977
Ubaporanga (MG);13423
Uberaba (MG);354142
Uberlândia (MG);754954
Umburatiba (MG);2742
Unaí (MG);90724
União de Minas (MG);3848
Uruana de Minas (MG);3360
Urucânia (MG);10875
Urucuia (MG);18291
Vargem Alegre (MG);5834
Vargem Bonita (MG);2206
Vargem Grande do Rio Pardo (MG);4727
Varginha (MG);142802
Varjão de Minas (MG);7243
Várzea da Palma (MG);34639
Varzelândia (MG);19214
Vazante (MG);20433
Verdelândia (MG);7770
Veredinha (MG);5257
Veríssimo (MG);3480
Vermelho Novo (MG);5034
Vespasiano (MG);136826
Viçosa (MG);79221
Vieiras (MG);3780
Mathias Lobato (MG);3069
Virgem da Lapa (MG);11867
Virgínia (MG);9142
Virginópolis (MG);10519
Virgolândia (MG);4530
Visconde do Rio Branco (MG);40608
Volta Grande (MG);4473
Wenceslau Braz (MG);2387
Afonso Cláudio (ES);32446
Águia Branca (ES);10124
Água Doce do Norte (ES);12559
Alegre (ES);30744
Alfredo Chaves (ES);14373
Alto Rio Novo (ES);7747
Anchieta (ES);32584
Apiacá (ES);7474
Aracruz (ES);102410
Atílio Vivácqua (ES);11013
Baixo Guandu (ES);32694
Barra de São Francisco (ES);45250
Boa Esperança (ES);14079
Bom Jesus do Norte (ES);10764
Brejetuba (ES);13642
Cachoeiro de Itapemirim (ES);198323
Cariacica (ES);375485
Castelo (ES);39396
Colatina (ES);128622
Conceição da Barra (ES);28953
Conceição do Castelo (ES);12448
Divino de São Lourenço (ES);5359
Domingos Martins (ES);37972
Dores do Rio Preto (ES);6885
Ecoporanga (ES);22670
Fundão (ES);18824
Governador Lindenberg (ES);11467
Guaçuí (ES);31290
Guarapari (ES);134944
Ibatiba (ES);27308
Ibiraçu (ES);12261
Ibitirama (ES);9973
Iconha (ES);12793
Irupi (ES);14513
Itaguaçu (ES);14065
Itapemirim (ES);43362
Itarana (ES);10984
Iúna (ES);30444
Jaguaré (ES);31232
Jerônimo Monteiro (ES);12079
João Neiva (ES);14391
Laranja da Terra (ES);11572
Linhares (ES);181912
Mantenópolis (ES);13173
Marataízes (ES);45418
Marechal Floriano (ES);18743
Marilândia (ES);13014
Mimoso do Sul (ES);25179
Montanha (ES);19752
Mucurici (ES);5660
Muniz Freire (ES);18811
Muqui (ES);14213
Nova Venécia (ES);52084
Pancas (ES);19270
Pedro Canário (ES);22048
Pinheiros (ES);24825
Piúma (ES);23682
Ponto Belo (ES);6696
Presidente Kennedy (ES);14647
Rio Bananal (ES);20229
Rio Novo do Sul (ES);11479
Santa Leopoldina (ES);13747
Santa Maria de Jetibá (ES);45062
Santa Teresa (ES);23796
São Domingos do Norte (ES);9008
São Gabriel da Palha (ES);34210
São José do Calçado (ES);11373
São Mateus (ES);133359
São Roque do Canaã (ES);11271
Serra (ES);572274
Sooretama (ES);28453
Vargem Alta (ES);20353
Venda Nova do Imigrante (ES);25168
Viana (ES);78442
Vila Pavão (ES);9298
Vila Valério (ES);14263
Vila Velha (ES);502899
Vitória (ES);342800
Angra dos Reis (RJ);179120
Aperibé (RJ);11420
Araruama (RJ);137773
Areal (RJ);12236
Armação dos Búzios (RJ);42442
Arraial do Cabo (RJ);32794
Barra do Piraí (RJ);98501
Barra Mansa (RJ);181688
Belford Roxo (RJ);518263
Bom Jardim (RJ);29736
Bom Jesus do Itabapoana (RJ);37172
Cabo Frio (RJ);238166
Cachoeiras de Macacu (RJ);59837
Cambuci (RJ);15070
Carapebus (RJ);14325
Comendador Levy Gasparian (RJ);9044
Campos dos Goytacazes (RJ);519011
Cantagalo (RJ);19996
Cardoso Moreira (RJ);13403
Carmo (RJ);17740
Casimiro de Abreu (RJ);48563
Conceição de Macabu (RJ);21769
Cordeiro (RJ);21444
Duas Barras (RJ);11354
Duque de Caxias (RJ);866347
Engenheiro Paulo de Frontin (RJ);12648
Guapimirim (RJ);54300
Iguaba Grande (RJ);29577
Itaboraí (RJ);240040
Itaguaí (RJ);123980
Italva (RJ);14517
Itaocara (RJ);23643
Itaperuna (RJ);107246
Itatiaia (RJ);32694
Japeri (RJ);102149
Laje do Muriaé (RJ);7584
Macaé (RJ);264138
Macuco (RJ);5601
Magé (RJ);244092
Mangaratiba (RJ);43624
Maricá (RJ);211986
Mendes (RJ);18049
Mesquita (RJ);178803
Miguel Pereira (RJ);28123
Miracema (RJ);28411
Natividade (RJ);15550
Nilópolis (RJ);155544
Niterói (RJ);516720
Nova Friburgo (RJ);203328
Nova Iguaçu (RJ);843046
Paracambi (RJ);43656
Paraíba do Sul (RJ);44467
Paraty (RJ);47614
Paty do Alferes (RJ);31345
Petrópolis (RJ);294983
Pinheiral (RJ);25085
Piraí (RJ);29054
Porciúncula (RJ);17832
Porto Real (RJ);21064
Quatis (RJ);14158
Queimados (RJ);149093
Quissamã (RJ);23126
Resende (RJ);137612
Rio Bonito (RJ);59113
Rio Claro (RJ);17950
Rio das Flores (RJ);9264
Rio das Ostras (RJ);168099
Rio de Janeiro (RJ);6729894
Santa Maria Madalena (RJ);10579
Santo Antônio de Pádua (RJ);43686
São Francisco de Itabapoana (RJ);47368
São Fidélis (RJ);41197
São Gonçalo (RJ);960652
São João da Barra (RJ);38708
São João de Meriti (RJ);466536
São José de Ubá (RJ);7315
São José do Vale do Rio Preto (RJ);22799
São Pedro da Aldeia (RJ);110556
São Sebastião do Alto (RJ);7999
Sapucaia (RJ);18289
Saquarema (RJ);95201
Seropédica (RJ);84737
Silva Jardim (RJ);22026
Sumidouro (RJ);15690
Tanguá (RJ);32858
Teresópolis (RJ);176692
Trajano de Moraes (RJ);10652
Três Rios (RJ);82300
Valença (RJ);71462
Varre-Sai (RJ);10559
Vassouras (RJ);35904
Volta Redonda (RJ);279898
Adamantina (SP);35642
Adolfo (SP);4478
Aguaí (SP);32888
Águas da Prata (SP);7470
Águas de Lindóia (SP);18245
Águas de Santa Bárbara (SP);7407
Águas de São Pedro (SP);2829
Agudos (SP);38879
Alambari (SP);6330
Alfredo Marcondes (SP);4556
Altair (SP);3479
Altinópolis (SP);17156
Alto Alegre (SP);3883
Alumínio (SP);17591
Álvares Florence (SP);3978
Álvares Machado (SP);28250
Álvaro de Carvalho (SP);4896
Alvinlândia (SP);2923
Americana (SP);246655
Américo Brasiliense (SP);33757
Américo de Campos (SP);5975
Amparo (SP);69717
Analândia (SP);4684
Andradina (SP);61473
Angatuba (SP);24512
Anhembi (SP);5766
Anhumas (SP);4108
Aparecida (SP);33223
Aparecida d'Oeste (SP);4124
Apiaí (SP);24886
Araçariguama (SP);22168
Araçatuba (SP);207775
Araçoiaba da Serra (SP);33656
Aramina (SP);5526
Arandu (SP);7050
Arapeí (SP);2355
Araraquara (SP);252318
Araras (SP);135331
Arco-Íris (SP);2085
Arealva (SP);8280
Areias (SP);3625
Areiópolis (SP);10257
Ariranha (SP);7653
Artur Nogueira (SP);53157
Arujá (SP);89943
Aspásia (SP);1873
Assis (SP);104642
Atibaia (SP);166043
Auriflama (SP);13873
Avaí (SP);4519
Avanhandava (SP);11438
Avaré (SP);96098
Bady Bassitt (SP);28909
Balbinos (SP);3963
Bálsamo (SP);9854
Bananal (SP);10109
Barão de Antonina (SP);3618
Barbosa (SP);5659
Bariri (SP);32405
Barra Bonita (SP);35159
Barra do Chapéu (SP);5256
Barra do Turvo (SP);6922
Barretos (SP);126600
Barrinha (SP);33181
Barueri (SP);330339
Bastos (SP);21900
Batatais (SP);59873
Bauru (SP);391740
Bebedouro (SP);78210
Bento de Abreu (SP);2642
Bernardino de Campos (SP);11852
Bertioga (SP);66873
Bilac (SP);7455
Birigui (SP);122988
Biritiba Mirim (SP);30526
Boa Esperança do Sul (SP);13135
Bocaina (SP);11467
Bofete (SP);10688
Boituva (SP);63415
Bom Jesus dos Perdões (SP);22501
Bom Sucesso de Itararé (SP);3610
Borá (SP);928
Boracéia (SP);4823
Borborema (SP);14415
Borebi (SP);2787
Botucatu (SP);150442
Bragança Paulista (SP);184634
Braúna (SP);5466
Brejo Alegre (SP);2605
Brodowski (SP);26167
Brotas (SP);24423
Buri (SP);20674
Buritama (SP);17597
Buritizal (SP);4447
Cabrália Paulista (SP);4362
Cabreúva (SP);48473
Caçapava (SP);99678
Cachoeira Paulista (SP);32482
Caconde (SP);17266
Cafelândia (SP);16905
Caiabu (SP);3745
Caieiras (SP);98257
Caiuá (SP);5585
Cajamar (SP);97363
Cajati (SP);29257
Cajobi (SP);9232
Cajuru (SP);24217
Campina do Monte Alegre (SP);6077
Campinas (SP);1185977
Campo Limpo Paulista (SP);79663
Campos do Jordão (SP);47983
Campos Novos Paulista (SP);4991
Cananéia (SP);12489
Canas (SP);5049
Cândido Mota (SP);30172
Cândido Rodrigues (SP);2951
Canitar (SP);6524
Capão Bonito (SP);47403
Capela do Alto (SP);23597
Capivari (SP);51318
Caraguatatuba (SP);141084
Carapicuíba (SP);398462
Cardoso (SP);11491
Casa Branca (SP);28786
Cássia dos Coqueiros (SP);2855
Castilho (SP);20418
Catanduva (SP);119172
Catiguá (SP);7105
Cedral (SP);13160
Cerqueira César (SP);22076
Cerquilho (SP);46217
Cesário Lange (SP);19588
Charqueada (SP);15798
Clementina (SP);7087
Colina (SP);18842
Colômbia (SP);6781
Conchal (SP);29034
Conchas (SP);15381
Cordeirópolis (SP);25130
Coroados (SP);5498
Coronel Macedo (SP);4295
Corumbataí (SP);4285
Cosmópolis (SP);61204
Cosmorama (SP);8968
Cotia (SP);287004
Cravinhos (SP);34252
Cristais Paulista (SP);9543
Cruzália (SP);2129
Cruzeiro (SP);76513
Cubatão (SP);115082
Cunha (SP);22456
Descalvado (SP);32622
Diadema (SP);404118
Dirce Reis (SP);1641
Divinolândia (SP);11314
Dobrada (SP);8958
Dois Córregos (SP);24855
Dolcinópolis (SP);2250
Dourado (SP);8186
Dracena (SP);46664
Duartina (SP);12529
Dumont (SP);9719
Echaporã (SP);6295
Eldorado (SP);13162
Elias Fausto (SP);18103
Elisiário (SP);3189
Embaúba (SP);2353
Embu das Artes (SP);259323
Embu-Guaçu (SP);68805
Emilianópolis (SP);3062
Engenheiro Coelho (SP);20139
Espírito Santo do Pinhal (SP);40681
Espírito Santo do Turvo (SP);4217
Estrela d'Oeste (SP);9655
Estrela do Norte (SP);2749
Euclides da Cunha Paulista (SP);7928
Fartura (SP);16984
Fernandópolis (SP);73286
Fernando Prestes (SP);6066
Fernão (SP);1689
Ferraz de Vasconcelos (SP);185622
Flora Rica (SP);1492
Floreal (SP);2756
Flórida Paulista (SP);13171
Florínea (SP);3987
Franca (SP);364331
Francisco Morato (SP);171107
Franco da Rocha (SP);149786
Gabriel Monteiro (SP);2811
Gália (SP);6435
Garça (SP);43115
Gastão Vidigal (SP);3235
Gavião Peixoto (SP);4797
General Salgado (SP);10449
Getulina (SP);10355
Glicério (SP);4173
Guaiçara (SP);11459
Guaimbê (SP);5606
Guaíra (SP);40424
Guapiaçu (SP);22316
Guapiara (SP);17256
Guará (SP);18790
Guaraçaí (SP);7486
Guaraci (SP);10542
Guarani d'Oeste (SP);1999
Guarantã (SP);6531
Guararapes (SP);31872
Guararema (SP);32436
Guaratinguetá (SP);121710
Guareí (SP);15268
Guariba (SP);38609
Guarujá (SP);294973
Guarulhos (SP);1345364
Guatapará (SP);7462
Guzolândia (SP);4276
Herculândia (SP);9302
Holambra (SP);15596
Hortolândia (SP);247331
Iacanga (SP);10633
Iacri (SP);6207
Iaras (SP);8257
Ibaté (SP);33110
Ibirá (SP);11934
Ibirarema (SP);6461
Ibitinga (SP);61908
Ibiúna (SP);77651
Icém (SP);7969
Iepê (SP);7739
Igaraçu do Tietê (SP);23430
Igarapava (SP);26755
Igaratá (SP);10904
Iguape (SP);29881
Ilhabela (SP);36329
Ilha Comprida (SP);13955
Ilha Solteira (SP);26240
Indaiatuba (SP);267796
Indiana (SP);5191
Indiaporã (SP);4109
Inúbia Paulista (SP);3671
Ipaussu (SP);13933
Iperó (SP);37999
Ipeúna (SP);6999
Ipiguá (SP);7037
Iporanga (SP);4091
Ipuã (SP);14691
Iracemápolis (SP);22435
Irapuã (SP);6946
Irapuru (SP);7145
Itaberá (SP);18258
Itaí (SP);25930
Itajobi (SP);17420
Itaju (SP);3702
Itanhaém (SP);117435
Itaoca (SP);3490
Itapecerica da Serra (SP);163928
Itapetininga (SP);163774
Itapeva (SP);92324
Itapevi (SP);241924
Itapira (SP);73919
Itapirapuã Paulista (SP);4405
Itápolis (SP);40464
Itaporanga (SP);14260
Itapuí (SP);13984
Itapura (SP);4014
Itaquaquecetuba (SP);382521
Itararé (SP);45327
Itariri (SP);15762
Itatiba (SP);126403
Itatinga (SP);19427
Itirapina (SP);16433
Itirapuã (SP);5861
Itobi (SP);8210
Itu (SP);174561
Itupeva (SP);74119
Ituverava (SP);38451
Jaborandi (SP);6293
Jaboticabal (SP);73467
Jacareí (SP);249968
Jaci (SP);7878
Jacupiranga (SP);16254
Jaguariúna (SP);61801
Jales (SP);50017
Jambeiro (SP);6575
Jandira (SP);121988
Jardinópolis (SP);46868
Jarinu (SP);39531
Jaú (SP);137323
Jeriquara (SP);3976
Joanópolis (SP);13095
João Ramalho (SP);4456
José Bonifácio (SP);37859
Júlio Mesquita (SP);4308
Jumirim (SP);3123
Jundiaí (SP);460313
Junqueirópolis (SP);20878
Juquiá (SP);17255
Juquitiba (SP);28007
Lagoinha (SP);5182
Laranjal Paulista (SP);27009
Lavínia (SP);9909
Lavrinhas (SP);7328
Leme (SP);101316
Lençóis Paulista (SP);68395
Limeira (SP);300728
Lindóia (SP);7147
Lins (SP);76729
Lorena (SP);87370
Lourdes (SP);1968
Louveira (SP);54111
Lucélia (SP);20372
Lucianópolis (SP);2419
Luís Antônio (SP);12531
Luiziânia (SP);4751
Lupércio (SP);4017
Lutécia (SP);2699
Macatuba (SP);17120
Macaubal (SP);7587
Macedônia (SP);4048
Magda (SP);3212
Mairinque (SP);51660
Mairiporã (SP);97399
Manduri (SP);10092
Marabá Paulista (SP);4627
Maracaí (SP);12826
Marapoama (SP);3392
Mariápolis (SP);3539
Marília (SP);246627
Marinópolis (SP);1870
Martinópolis (SP);25299
Matão (SP);80998
Mauá (SP);429380
Mendonça (SP);6369
Meridiano (SP);4697
Mesópolis (SP);1988
Miguelópolis (SP);19655
Mineiros do Tietê (SP);11349
Miracatu (SP);18679
Mira Estrela (SP);3199
Mirandópolis (SP);28737
Mirante do Paranapanema (SP);16069
Mirassol (SP);65485
Mirassolândia (SP);4771
Mococa (SP);69324
Mogi das Cruzes (SP);468120
Mogi Guaçu (SP);159735
Mogi Mirim (SP);95534
Mombuca (SP);3815
Monções (SP);1954
Mongaguá (SP);64519
Monte Alegre do Sul (SP);8873
Monte Alto (SP);48725
Monte Aprazível (SP);22650
Monte Azul Paulista (SP);18363
Monte Castelo (SP);4301
Monteiro Lobato (SP);4205
Monte Mor (SP);67296
Morro Agudo (SP);28561
Morungaba (SP);14081
Motuca (SP);4079
Murutinga do Sul (SP);3763
Nantes (SP);2699
Narandiba (SP);5908
Natividade da Serra (SP);7134
Nazaré Paulista (SP);18620
Neves Paulista (SP);9921
Nhandeara (SP);9944
Nipoã (SP);4860
Nova Aliança (SP);6858
Nova Campina (SP);8631
Nova Canaã Paulista (SP);2058
Nova Castilho (SP);1074
Nova Europa (SP);9459
Nova Granada (SP);19725
Nova Guataporanga (SP);2188
Nova Independência (SP);4795
Novais (SP);4469
Nova Luzitânia (SP);2838
Nova Odessa (SP);64228
Novo Horizonte (SP);39435
Nuporanga (SP);7550
Ocauçu (SP);4412
Óleo (SP);2540
Olímpia (SP);56701
Onda Verde (SP);4912
Oriente (SP);6180
Orindiúva (SP);6145
Orlândia (SP);39193
Osasco (SP);756952
Oscar Bressane (SP);2504
Osvaldo Cruz (SP);32099
Ourinhos (SP);106877
Ouroeste (SP);10596
Ouro Verde (SP);7901
Pacaembu (SP);15217
Palestina (SP);11689
Palmares Paulista (SP);9709
Palmeira d'Oeste (SP);8994
Palmital (SP);19767
Panorama (SP);15214
Paraguaçu Paulista (SP);42087
Paraibuna (SP);17950
Paraíso (SP);6211
Paranapanema (SP);19799
Paranapuã (SP);4111
Parapuã (SP);10729
Pardinho (SP);7382
Pariquera-Açu (SP);19576
Parisi (SP);3001
Patrocínio Paulista (SP);14837
Paulicéia (SP);8200
Paulínia (SP);115690
Paulistânia (SP);2146
Paulo de Faria (SP);7430
Pederneiras (SP);46223
Pedra Bela (SP);6718
Pedranópolis (SP);2848
Pedregulho (SP);15742
Pedreira (SP);44332
Pedrinhas Paulista (SP);2838
Pedro de Toledo (SP);11539
Penápolis (SP);63317
Pereira Barreto (SP);24389
Pereiras (SP);8969
Peruíbe (SP);70543
Piacatu (SP);5623
Piedade (SP);54237
Pilar do Sul (SP);28417
Pindamonhangaba (SP);172027
Pindorama (SP);14721
Pinhalzinho (SP);15605
Piquerobi (SP);3296
Piquete (SP);12570
Piracaia (SP);26764
Piracicaba (SP);438827
Piraju (SP);30261
Pirajuí (SP);22743
Pirangi (SP);11076
Pirapora do Bom Jesus (SP);18836
Pirapozinho (SP);26065
Pirassununga (SP);75475
Piratininga (SP);15554
Pitangueiras (SP);34416
Planalto (SP);4454
Platina (SP);3061
Poá (SP);106431
Poloni (SP);5696
Pompéia (SP);20512
Pongaí (SP);3443
Pontal (SP);38376
Pontalinda (SP);4196
Pontes Gestal (SP);2415
Populina (SP);4185
Porangaba (SP);10773
Porto Feliz (SP);58345
Porto Ferreira (SP);53940
Potim (SP);20767
Potirendaba (SP);18994
Pracinha (SP);2599
Pradópolis (SP);17309
Praia Grande (SP);365577
Pratânia (SP);5246
Presidente Alves (SP);3841
Presidente Bernardes (SP);14772
Presidente Epitácio (SP);40383
Presidente Prudente (SP);234083
Presidente Venceslau (SP);35902
Promissão (SP);35991
Quadra (SP);3472
Quatá (SP);13399
Queiroz (SP);3351
Queluz (SP);9146
Quintana (SP);7225
Rafard (SP);9133
Rancharia (SP);29305
Redenção da Serra (SP);4611
Regente Feijó (SP);20565
Reginópolis (SP);7808
Registro (SP);61732
Restinga (SP);6492
Ribeira (SP);3166
Ribeirão Bonito (SP);11079
Ribeirão Branco (SP);18930
Ribeirão Corrente (SP);4706
Ribeirão do Sul (SP);4768
Ribeirão dos Índios (SP);2045
Ribeirão Grande (SP);7570
Ribeirão Pires (SP);118877
Ribeirão Preto (SP);728400
Riversul (SP);5647
Rifaina (SP);4158
Rincão (SP);9145
Rinópolis (SP);9357
Rio Claro (SP);208857
Rio das Pedras (SP);32267
Rio Grande da Serra (SP);45317
Riolândia (SP);10453
Rosana (SP);17533
Roseira (SP);11095
Rubiácea (SP);2741
Rubinéia (SP);3965
Sabino (SP);5185
Sagres (SP);2519
Sales (SP);6612
Sales Oliveira (SP);11654
Salesópolis (SP);15396
Salmourão (SP);4883
Saltinho (SP);8371
Salto (SP);140125
Salto de Pirapora (SP);45138
Salto Grande (SP);9212
Sandovalina (SP);3699
Santa Adélia (SP);14203
Santa Albertina (SP);6543
Santa Bárbara d'Oeste (SP);189338
Santa Branca (SP);14212
Santa Clara d'Oeste (SP);2677
Santa Cruz da Conceição (SP);4365
Santa Cruz da Esperança (SP);2162
Santa Cruz das Palmeiras (SP);29525
Santa Cruz do Rio Pardo (SP);47677
Santa Ernestina (SP);6256
Santa Fé do Sul (SP);36098
Santa Gertrudes (SP);24107
Santa Isabel (SP);54586
Santa Lúcia (SP);7181
Santa Maria da Serra (SP);5314
Santa Mercedes (SP);3012
Santana da Ponte Pensa (SP);1698
Santana de Parnaíba (SP);162341
Santa Rita d'Oeste (SP);2790
Santa Rita do Passa Quatro (SP);25060
Santa Rosa de Viterbo (SP);23725
Santa Salete (SP);1686
Santo Anastácio (SP);18045
Santo André (SP);778711
Santo Antônio da Alegria (SP);6917
Santo Antônio de Posse (SP);23779
Santo Antônio do Aracanguá (SP);8568
Santo Antônio do Jardim (SP);6237
Santo Antônio do Pinhal (SP);7294
Santo Expedito (SP);3063
Santópolis do Aguapeí (SP);3933
Santos (SP);429567
São Bento do Sapucaí (SP);11948
São Bernardo do Campo (SP);840499
São Caetano do Sul (SP);172109
São Carlos (SP);265294
São Francisco (SP);2629
São João da Boa Vista (SP);95762
São João das Duas Pontes (SP);2622
São João de Iracema (SP);1880
São João do Pau d'Alho (SP);2288
São Joaquim da Barra (SP);49815
São José da Bela Vista (SP);7690
São José do Barreiro (SP);3898
São José do Rio Pardo (SP);53416
São José do Rio Preto (SP);501597
São José dos Campos (SP);724756
São Lourenço da Serra (SP);16458
São Luiz do Paraitinga (SP);10497
São Manuel (SP);38166
São Miguel Arcanjo (SP);32904
São Paulo (SP);11895578
São Pedro (SP);39725
São Pedro do Turvo (SP);7333
São Roque (SP);81342
São Sebastião (SP);84019
São Sebastião da Grama (SP);10484
São Simão (SP);13590
São Vicente (SP);338407
Sarapuí (SP);10632
Sarutaiá (SP);3769
Sebastianópolis do Sul (SP);3187
Serra Azul (SP);13058
Serrana (SP);45408
Serra Negra (SP);30920
Sertãozinho (SP);131600
Sete Barras (SP);12912
Severínia (SP);14724
Silveiras (SP);6313
Socorro (SP);41405
Sorocaba (SP);757459
Sud Mennucci (SP);7466
Sumaré (SP);289787
Suzano (SP);318765
Suzanápolis (SP);3464
Tabapuã (SP);11499
Tabatinga (SP);14994
Taboão da Serra (SP);284274
Taciba (SP);6399
Taguaí (SP);13006
Taiaçu (SP);5751
Taiúva (SP);6733
Tambaú (SP);21682
Tanabi (SP);26021
Tapiraí (SP);8122
Tapiratiba (SP);11936
Taquaral (SP);2652
Taquaritinga (SP);53322
Taquarituba (SP);24863
Taquarivaí (SP);7112
Tarabai (SP);6635
Tarumã (SP);15248
Tatuí (SP);128560
Taubaté (SP);321298
Tejupá (SP);4142
Teodoro Sampaio (SP);22559
Terra Roxa (SP);7985
Tietê (SP);38690
Timburi (SP);2490
Torre de Pedra (SP);2063
Torrinha (SP);9484
Trabiju (SP);1719
Tremembé (SP);53083
Três Fronteiras (SP);7013
Tuiuti (SP);6947
Tupã (SP);65416
Tupi Paulista (SP);16206
Turiúba (SP);1839
Turmalina (SP);1672
Ubarana (SP);5456
Ubatuba (SP);96598
Ubirajara (SP);5265
Uchoa (SP);10627
União Paulista (SP);1628
Urânia (SP);8973
Uru (SP);1419
Urupês (SP);14038
Valentim Gentil (SP);14531
Valinhos (SP);131277
Valparaíso (SP);24723
Vargem (SP);10805
Vargem Grande do Sul (SP);41226
Vargem Grande Paulista (SP);52103
Várzea Paulista (SP);119576
Vera Cruz (SP);10294
Vinhedo (SP);79235
Viradouro (SP);17681
Vista Alegre do Alto (SP);8327
Vitória Brasil (SP);1826
Votorantim (SP);132849
Votuporanga (SP);100159
Zacarias (SP);2761
Chavantes (SP);12411
Estiva Gerbi (SP);11566
Abatiá (PR);7271
Adrianópolis (PR);6327
Agudos do Sul (PR);10646
Almirante Tamandaré (PR);124788
Altamira do Paraná (PR);3543
Altônia (PR);18750
Alto Paraná (PR);14138
Alto Piquiri (PR);9802
Alvorada do Sul (PR);10478
Amaporã (PR);4736
Ampére (PR);20199
Anahy (PR);2965
Andirá (PR);20044
Ângulo (PR);3332
Antonina (PR);18223
Antônio Olinto (PR);7071
Apucarana (PR);134306
Arapongas (PR);123863
Arapoti (PR);26310
Arapuã (PR);3573
Araruna (PR);14824
Araucária (PR);160038
Ariranha do Ivaí (PR);2351
Assaí (PR);13643
Assis Chateaubriand (PR);38105
Astorga (PR);26145
Atalaia (PR);4045
Balsa Nova (PR);13871
Bandeirantes (PR);31807
Barbosa Ferraz (PR);10692
Barracão (PR);9900
Barra do Jacaré (PR);2866
Bela Vista da Caroba (PR);4100
Bela Vista do Paraíso (PR);14998
Bituruna (PR);15689
Boa Esperança (PR);4622
Boa Esperança do Iguaçu (PR);2448
Boa Ventura de São Roque (PR);6244
Boa Vista da Aparecida (PR);8034
Bocaiúva do Sul (PR);13804
Bom Jesus do Sul (PR);4061
Bom Sucesso (PR);6677
Bom Sucesso do Sul (PR);3234
Borrazópolis (PR);7824
Braganey (PR);4802
Brasilândia do Sul (PR);3828
Cafeara (PR);2655
Cafelândia (PR);19844
Cafezal do Sul (PR);4561
Califórnia (PR);8921
Cambará (PR);23430
Cambé (PR);111009
Cambira (PR);9899
Campina da Lagoa (PR);15979
Campina do Simão (PR);3973
Campina Grande do Sul (PR);49971
Campo Bonito (PR);4032
Campo do Tenente (PR);7666
Campo Largo (PR);142695
Campo Magro (PR);31555
Campo Mourão (PR);103340
Cândido de Abreu (PR);15255
Candói (PR);15174
Cantagalo (PR);10799
Capanema (PR);21022
Capitão Leônidas Marques (PR);14796
Carambeí (PR);24159
Carlópolis (PR);17567
Cascavel (PR);364104
Castro (PR);75291
Catanduvas (PR);10627
Centenário do Sul (PR);10936
Cerro Azul (PR);16240
Céu Azul (PR);11251
Chopinzinho (PR);21559
Cianorte (PR);82359
Cidade Gaúcha (PR);11684
Clevelândia (PR);14975
Colombo (PR);240720
Colorado (PR);23278
Congonhinhas (PR);8442
Conselheiro Mairinck (PR);3486
Contenda (PR);19827
Corbélia (PR);17862
Cornélio Procópio (PR);45830
Coronel Domingos Soares (PR);5516
Coronel Vivida (PR);23859
Corumbataí do Sul (PR);3780
Cruzeiro do Iguaçu (PR);4171
Cruzeiro do Oeste (PR);24622
Cruzeiro do Sul (PR);4547
Cruz Machado (PR);15910
Cruzmaltina (PR);2896
Curitiba (PR);1829225
Curiúva (PR);13802
Diamante do Norte (PR);5164
Diamante do Sul (PR);3170
Diamante D'Oeste (PR);4557
Dois Vizinhos (PR);47014
Douradina (PR);9525
Doutor Camargo (PR);6484
Enéas Marques (PR);6070
Engenheiro Beltrão (PR);12431
Esperança Nova (PR);1858
Entre Rios do Oeste (PR);4729
Espigão Alto do Iguaçu (PR);4881
Farol (PR);3023
Faxinal (PR);16618
Fazenda Rio Grande (PR);161506
Fênix (PR);4512
Fernandes Pinheiro (PR);6387
Figueira (PR);8144
Floraí (PR);4825
Flor da Serra do Sul (PR);4367
Floresta (PR);11226
Florestópolis (PR);11639
Flórida (PR);2704
Formosa do Oeste (PR);7756
Foz do Iguaçu (PR);295500
Francisco Alves (PR);8464
Francisco Beltrão (PR);101302
Foz do Jordão (PR);4925
General Carneiro (PR);10861
Godoy Moreira (PR);2970
Goioerê (PR);28970
Goioxim (PR);6531
Grandes Rios (PR);5586
Guaíra (PR);32966
Guairaçá (PR);6733
Guamiranga (PR);7961
Guapirama (PR);4792
Guaporema (PR);2217
Guaraci (PR);4762
Guaraniaçu (PR);13814
Guarapuava (PR);188710
Guaraqueçaba (PR);7474
Guaratuba (PR);44323
Honório Serpa (PR);4872
Ibaiti (PR);29440
Ibema (PR);6327
Ibiporã (PR);53054
Icaraíma (PR);9139
Iguaraçu (PR);5599
Iguatu (PR);2162
Imbaú (PR);14815
Imbituva (PR);30757
Inácio Martins (PR);9633
Inajá (PR);2510
Indianópolis (PR);4531
Ipiranga (PR);14338
Iporã (PR);16062
Iracema do Oeste (PR);2344
Irati (PR);60796
Iretama (PR);10843
Itaguajé (PR);4532
